6948939663672	【百草味】瓜蒌子（话梅味）100g	坚果炒货	炒货	瓜蒌子	6.5
6948939663689	【百草味】多味瓜子160g	坚果炒货	炒货	葵花籽	4.2
6948939663696	【百草味】碧根果（奶油味）118g	坚果炒货	坚果	碧根果	8.13
6948939663702	【百草味】夏威夷果（奶油味）118g	坚果炒货	坚果	夏威夷果	7.73
6948939663719	【百草味】开心果（盐焗味）118g	坚果炒货	坚果	开心果	9.79
6948939663740	【百草味】Real真水果条138g	果干蜜饯枣	果干蜜饯	Real真水果条	13.08
6948939663757	【百草味】Real真红枣条138g	果干蜜饯枣	枣类制品	Real真红枣条	13.08
6948939663764	【百草味】龙腾粽(元气满满)240g	礼盒	粽子礼盒	口口粽肉粽	7.01
6948939663771	【百草味】龙腾粽(蜜意甜心)240g	礼盒	粽子礼盒	口口粽甜粽	4.36
6948939663856	【百草味】果干大缤纷500g（云集）	果干蜜饯枣	果干蜜饯	果干大缤纷（云集）	24.6
6948939663993	【百草味】一字豆干（五香味）200g	豆干蔬菜	豆干制品	一字豆干	3.8
6948939664006	【百草味】一字豆干（麻辣味）200g	豆干蔬菜	豆干制品	一字豆干	3.8
6948939664037	【百草味】黑糖话梅糖125g	糖果果冻	糖果	话梅糖	4.4
6948939664068	【百草味】美式烟熏牛肉干 50g	肉类卤味	牛肉	美式烟熏牛肉干	8.8
6948939664273	【百草味】山楂组合664g	果干蜜饯枣	山楂类制品	山楂组合	12.78
6948939664280	【百草味】芒果干组合装100g*4	果干蜜饯枣	果干蜜饯	芒果干	22.75
6948939664303	【百草味】原切牛肉粒（五香味）50g	肉类卤味	牛肉	原切牛肉片	5.5
6948939664327	【百草味】原切牛肉粒（香辣味）50g	肉类卤味	牛肉	原切牛肉条	5.5
6948939664341	【百草味】原切牛肉粒（XO酱）50g	肉类卤味	牛肉	原切牛肉条	5.5
6948939664365	【百草味】原切牛肉片 （五香味） 50g	肉类卤味	牛肉	原切牛肉片	5.5
6948939664372	【百草味】原切牛肉片(香辣味)50g	肉类卤味	牛肉	原切牛肉片	5.78
6948939664389	【百草味】原切牛肉条（五香味） 50g	肉类卤味	牛肉	原切牛肉条	5.55
6948939664549	【百草味】混合果干（气质款）175g	果干蜜饯枣	果干蜜饯	混合果干	14.11
6948939664617	【百草味】脆爽青梅  190g	果干蜜饯枣	梅类制品	脆爽青梅	5.03
6948939664631	【百草味】甜脆灰枣175g	果干蜜饯枣	枣类制品	甜脆灰枣	6.5
6948939664723	【百草味】牛肉豆脯（五香味）120g	豆干蔬菜	豆干制品	牛肉豆脯	5.5
6948939664747	【百草味】牛肉豆脯（香辣味）120g	豆干蔬菜	豆干制品	牛肉豆脯	5.5
6948939665072	【百草味】零食大礼包695g（京东）	礼盒	零食礼盒	零食joy大礼包（京东）	24.3
6948939665140	【百草味】甜心灰枣900g	果干蜜饯枣	枣类制品	每日红枣	17.41
6948939665164	【百草味】牛轧奶芙（提子味）160g	糕点点心	传统糕点	牛轧奶芙	6
6948939665355	【百草味】香辣土豆片 210g	豆干蔬菜	蔬菜干	土豆片	4
6948939665379	【百草味】香糯芋头（泡椒味）210g	豆干蔬菜	蔬菜干	香糯芋头	5.33
6948939665393	【百草味】芒果干80g	果干蜜饯枣	果干蜜饯	芒果干	4.45
6948939665409	【百草味】草莓干80g	果干蜜饯枣	果干蜜饯	草莓干	4.85
6948939665416	【百草味】 豪门肉宴礼盒 730g	肉类卤味	礼包组合	豪门肉宴礼盒	49.09
6948939665423	【百草味】红烧鲍鱼40g	海味零食	贝系列	红烧鲍鱼	27.24
6948939665447	【百草味】虾夷扇贝（烧烤味）110g	海味零食	贝系列	虾夷扇贝	18.06
6948939665546	【百草味】干煸牛肉丝（五香味）100g	肉类卤味	牛肉	干煸牛肉丝	10.5
6948939665690	【百草味】无花果干200g	果干蜜饯枣	果干蜜饯	无花果干	12.2
6948939665843	【百草味】海苔片（原味）16g	海味零食	海苔系列	海苔片	4.7
6948939666154	【百草味】多味花生120g（新零售专供）	坚果炒货	炒货	多味花生	2.31
6948939666185	【百草味】每日坚果175g（新零售）	坚果炒货	果仁	每日坚果	12.97
6948939666192	【百草味】缤纷果干礼（优选款）620g	果干蜜饯枣	果干蜜饯	缤纷果干礼（优选款）	31.56
6948939666208	【百草味】缤纷果干礼（心意款）948g	果干蜜饯枣	果干蜜饯	缤纷果干礼（心意款）	50.75
6948939666215	【百草味】鱼糜脆片35g（原味）	海味零食	鱼系列	鱼糜脆片	4.78
6948939666239	【百草味】绿豆糕（原味）168g	糕点点心	传统糕点	绿豆糕	7.5
6948939666246	【百草味】蛋黄酥（紫薯豆沙味）120g	糕点点心	传统糕点	蛋黄酥	7.8
6948939666260	【百草味】荞麦沙琪玛（鸡蛋味）216g	糕点点心	传统糕点	沙琪玛	3.3
6948939666277	【百草味】荞麦沙琪玛（黑糖味）216g	糕点点心	传统糕点	沙琪玛	3.3
6948939666369	【百草味】金琥珀核桃仁80g	坚果炒货	果仁	琥珀核桃仁	6.8
6948939666420	【百草味】大辣片 720g	豆干蔬菜	豆干制品	大辣片	12.7
6948939666437	【百草味】大辣片180g	豆干蔬菜	豆干制品	大辣片	3.27
6948939666543	【百草味】干煸牛肉丝（香辣味）100g	肉类卤味	牛肉	干煸牛肉丝	10.5
6948939666567	【百草味】每日坚果 混合果仁 525g	坚果炒货	果仁	每日坚果	39.92
6948939666611	【百草味】绿豆糕168g手提袋	耗材-包装物	袋子	0	0.85
6948939666642	【百草味】黄桃罐头312g	糖果果冻	水果罐头	黄桃罐头	3.8
6948939666710	【百草味】南乳花生150g	坚果炒货	炒货	花生米	2.84
6948939666758	【百草味】桂圆红枣粥32g	方便速食	速食粥	桂圆红枣粥	3.68
6948939666765	【百草味】排骨菌菇粥38g	方便速食	速食粥	排骨菌菇粥	3.68
6948939666772	【百草味】皮蛋瘦肉粥37g	方便速食	速食粥	皮蛋瘦肉粥	3.68
6948939666789	【百草味】番茄牛肉面70g	方便速食	方便面/粉	FD冻干面	4.52
6948939666796	【百草味】花雕醉鸡面74g	方便速食	方便面/粉	FD冻干面	4.52
6948939666802	【百草味】私房牛肉面64g	方便速食	方便面/粉	FD冻干面	4.22
6948939666857	【百草味】汤姆逊葡萄干100g	果干蜜饯枣	葡萄干	汤普逊葡萄干	2.8
6948939666864	【百草味】日式梅饼 68g	果干蜜饯枣	梅类制品	日式梅饼	6.5
6948939666871	【百草味】陈皮梅片  68g	果干蜜饯枣	梅类制品	陈皮梅片	4.6
6948939666932	【百草味】榴莲果粒酸奶块54g	果干蜜饯枣	果干蜜饯	果粒酸奶块	10.62
6948939666970	【百草味】FD冻干面（6杯装）416g	方便速食	方便面/粉	FD冻干面	25.12
6948939667045	【百草味】地瓜脆片（原味）70g	果干蜜饯枣	蔬果干	地瓜脆片	3.58
6948939667052	【百草味】地瓜脆片（黑胡椒味）70g	果干蜜饯枣	蔬果干	地瓜脆片	3.58
6948939667069	【百草味】柠檬果粒山楂条208g	果干蜜饯枣	山楂类制品	山楂条	4.1
6948939667076	【百草味】红枣果粒山楂条208g	果干蜜饯枣	山楂类制品	山楂条	4.26
6948939667090	【百草味】台式果仁猪肉脆片 35g	肉类卤味	猪肉	台式果仁猪肉脆片	6.78
6948939667113	【百草味】精制猪肉脯（香辣味） 100g	肉类卤味	猪肉	猪肉脯	6.25
6948939667120	【百草味】小鱼仔105g（香辣味）	海味零食	鱼系列	小鱼仔	5.7
6948939667151	【百草味】酥心卷（芝士味）55g	饼干膨化	饼干	酥心卷	4.9
6948939667168	【百草味】酥心卷（红茶味）55g	饼干膨化	饼干	酥心卷	4.9
6948939667205	【百草味】虾夷扇贝（鲍菇味）110g	海味零食	贝系列	虾夷扇贝	17
6948939667342	【百草味】蒸米糕（黑米味）800g	糕点点心	西式糕点	蒸米糕	22.18
6948939667380	【百草味】酵母软面包 800g	糕点点心	西式糕点	酵母软面包	18.14
6948939667403	【百草味】秋刀鱼130g (香辣味)	海味零食	鱼系列	秋刀鱼	5.7
6948939667427	【百草味】秋刀鱼130g (烧烤味)	海味零食	鱼系列	秋刀鱼	5.7
6948939667472	【百草味】夹心华夫面包800g	糕点点心	西式糕点	夹心华夫面包	19.9
6948939667519	【百草味】德式风干牛肉棒 40g	肉类卤味	牛肉	德式风干牛肉棒	6.95
6948939667533	【百草味】日式迷你猪肉肠 55g	肉类卤味	猪肉	日式迷你猪肉肠	5.33
6948939667557	【百草味】日式迷你鸡肉肠 55g	肉类卤味	鸡肉	日式迷你鸡肉肠	5.01
6948939667656	【百草味】提子干100g	果干蜜饯枣	葡萄干	南非提子干	3.1
6948939667663	【百草味】坚果零食大礼包1122g	礼盒	坚果礼盒	坚果大礼包A套餐	29.64
6948939667670	【百草味】牛轧卷卷（蔓越莓味） 150g	饼干膨化	饼干	牛轧卷卷	6.28
6948939667687	【百草味】牛轧卷卷（巴旦木味） 150g	饼干膨化	饼干	牛轧卷卷	6.28
6948939667717	【百草味】轻脆苏打饼干（海盐味）240g	饼干膨化	饼干	轻脆苏打饼干	7.66
6948939667724	【百草味】轻脆苏打饼干（香葱味）240g	饼干膨化	饼干	轻脆苏打饼干	7.66
6948939667885	【百草味】手撕蟹味棒 （香辣味）120g	海味零食	蟹系列	手斯蟹味棒	5.98
6948939633446	【百草味】芒果风味麻薯160g(线下专供)	糕点点心	糯米制品	爆浆麻薯	5.3
6948939633453	【百草味】红豆风味麻薯160g(线下专供)	糕点点心	糯米制品	爆浆麻薯	5.56
6948939633460	【百草味】抹茶风味麻薯160g(线下专供)	糕点点心	糯米制品	爆浆麻薯	5.3
6948939633576	【百草味】零食纷享包礼盒1023g（猫超）	礼盒	零食礼盒	零食纷享包（猫超）	28.62
6948939634276	【百草味】夏威夷果(奶油味)480g(120g*4)	坚果炒货	坚果	夏威夷果	29.96
6948939634924	【百草味】坚果炒货礼盒-C 1658g（茶几上的春晚）	礼盒	坚果礼盒	年的味道-茶几上的春晚	67.49
6948939634955	【百草味】花似锦1080g	礼盒	坚果礼盒	花似锦（线下）	51.5
6948939635648	【百草味】碧根果(奶油味)150g(红版)	坚果炒货	坚果	碧根果	10.22
6948939635655	【百草味】夏威夷果(奶油味)150g(红版)	坚果炒货	坚果	夏威夷果	10.23
6948939635662	【百草味】炭烧腰果150g(红版)	坚果炒货	果仁	炭烧腰果	13.29
6948939635679	【百草味】巴旦木(奶油味)150g(红版)	坚果炒货	坚果	巴旦木	7.55
6948939635686	【百草味】东北松子150g(红版)	坚果炒货	坚果	东北松子	11.85
6948939635693	【百草味】琥珀桃仁168g(红版）	坚果炒货	果仁	琥珀核桃仁	8.86
6948939636607	【百草味】抱抱果和田骏枣夹核桃仁260g(盒装)	果干蜜饯枣	枣类制品	抱抱果	16.9
6948939636638	【百草味】抱抱果和田骏枣夹核桃70g	果干蜜饯枣	枣类制品	抱抱果	5.88
6948939637291	【百草味】蜂蜜黄油巴旦木仁160g	坚果炒货	果仁	风味巴旦木仁	13.28
6948939637383	【百草味】蛋黄酥（肉松味）	糕点点心	传统糕点	蛋黄酥	9.5
6948939637475	【百草味】小米锅巴（麻辣味）80g	饼干膨化	膨化	小米锅巴	2.83
6948939637482	【百草味】小米锅巴（烧烤味）80g	饼干膨化	膨化	小米锅巴	2.83
6948939637567	【百草味】荷叶菠萝茶35g	茶饮冲饮	茶饮	荷叶菠萝茶	9.7
6948939637581	【百草味】玫瑰柠檬茶25g	茶饮冲饮	茶饮	玫瑰柠檬茶	10.25
6948939637598	【百草味】蜜桃乌龙茶35g	茶饮冲饮	茶饮	蜜桃乌龙茶	11.47
6948939637666	【百草味】巴旦木仁夹心海苔脆40g	海味零食	海苔系列	夹心海苔脆	6.35
6948939637673	【百草味】南瓜籽夹心海苔脆40g	海味零食	海苔系列	夹心海苔脆	6.05
6948939637680	【百草味】综合蔬果条90g	饼干膨化	膨化	综合蔬果条	7.3
6948939637734	【百草味】芒果核桃仁40g	坚果炒货	果仁	果粒核桃仁	4.3
6948939637758	【百草味】蔓越莓核桃仁40g	坚果炒货	果仁	果粒核桃仁	4.3
6948939637765	【百草味】蔓越莓核桃仁160g	坚果炒货	果仁	果粒核桃仁	18
6948939637772	【百草味】仁仁果缤纷果仁25g	坚果炒货	果仁	仁仁果	2.39
6948939637789	【百草味】仁仁果颜值175g	坚果炒货	果仁	仁仁果	16.94
6948939637857	【百草味】仁仁果活力果仁525g	坚果炒货	果仁	仁仁果	50.45
6948939637864	【百草味】玉米片（海苔味）75g	饼干膨化	膨化	玉米片	3.33
6948939637871	【百草味】玉米片（番茄味）75g	饼干膨化	膨化	玉米片	3.33
6948939638250	【百草味】樱桃干100g	果干蜜饯枣	果干蜜饯	樱桃干	7.95
6948939638434	【百草味】爆米花（奶油味）150g	饼干膨化	膨化	爆米花	8.5
6948939638441	【百草味】爆米花（焦香芝麻味）150g	饼干膨化	膨化	爆米花	9.3
6948939638687	【百草味】零食纷享包礼盒1340g	礼盒	零食礼盒	自组礼盒	41.6
6948939639080	【百草味】糯米锅巴（原味）280g	饼干膨化	膨化	糯米锅巴	5.97
6948939639097	【百草味】糯米锅巴（香辣味）280g	饼干膨化	膨化	糯米锅巴	5.97
6948939639127	【百草味】开心果150g（红版）	坚果炒货	坚果	开心果	12.15
6948939639660	【百草味】坚果炒货礼盒-E  1928g（18阖聚）	礼盒	坚果礼盒	中秋坚果礼-阖聚	133.54
6948939639677	【百草味】坚果零食礼盒1868g	礼盒	坚果礼盒	锦上花	68.82
6948939639684	【百草味】坚果炒货礼盒-D  1598g（玉满堂）	礼盒	坚果礼盒	玉满堂	90.71
6948939639790	【百草味】坚果炒货礼盒-A 1380g(外婆的灶台)	礼盒	坚果礼盒	年的味道-外婆的灶台	50.13
6948939639806	【百草味】坚果炒货礼盒-B 1548g（全家的年夜饭）	礼盒	坚果礼盒	年的味道-全家的年夜饭	60.73
6948939639929	【百草味】坚果炒货礼盒-D  1598g（小伙伴的鞭炮）	礼盒	坚果礼盒	年的味道-小伙伴的鞭炮	90.4
6948939639967	【百草味】坚果炒货礼盒- 1849g（旺得福）	礼盒	坚果礼盒	年的味道-生肖款	97.53
6948939640413	【百草味】苏宁十二星座吃货盒子1180g	礼盒	零食礼盒	苏宁十二星座吃货盒子	46.14
6948939644459	【百草味】巴旦木黑糖棒棒糖84g	糖果果冻	糖果	坚果棒棒糖	6.19
6948939644466	【百草味】巴旦木牛奶棒棒糖84g	糖果果冻	糖果	坚果棒棒糖	6.19
6948939644572	【百草味】海苔卷（原味）30g	海味零食	海苔系列	海苔卷	10.01
6948939644954	【百草味】缤纷水果干伴手礼420g	果干蜜饯枣	果干蜜饯	缤纷水果干伴手礼	23.32
6948939645067	【百草味】秋葵脆50g	果干蜜饯枣	蔬果干	秋葵脆	5.22
6948939645081	【百草味】 香菇脆54g	果干蜜饯枣	蔬果干	香菇脆	8
6948939645302	【百草味】 魔芋素毛肚（香辣味）180g	豆干蔬菜	蔬菜干	魔芋素毛肚	6.17
6948939645364	【百草味】 芋头条90g	饼干膨化	膨化	芋头条	8
6948939646668	【百草味】紫薯条90g	饼干膨化	膨化	紫薯条	5.5
6948939646897	【百草味】夜伴小卤礼包-卤味派对 507g	肉类卤味	礼包组合	卤味派对礼包	22.98
6948939647047	【百草味】酱卤牛肉（五香味）120g	肉类卤味	牛肉	酱卤牛肉	12.74
6948939647054	【百草味】酱卤牛肉（香辣味）120g	肉类卤味	牛肉	酱卤牛肉	12.74
6948939647139	【百草味】小小面包（芝士味）200g	糕点点心	西式糕点	小小面包	5.18
6948939647153	【百草味】牛轧奶芙（蔓越莓味）160g	糕点点心	传统糕点	牛轧奶芙	6.2
6948939647160	【百草味】华夫饼28g	糕点点心	西式糕点	华夫饼	0.01
6948939647177	【百草味】华夫饼168g(原味)	糕点点心	西式糕点	华夫饼	6.5
6948939647191	【百草味】面包干（蒜香味）80g	糕点点心	西式糕点	面包干	4
6948939647214	【百草味】巴旦木酥（绿茶味）50g	糕点点心	传统糕点	巴旦木酥	8.7
6948939647252	【百草味】绿豆糕（蔓越莓味）168g	糕点点心	传统糕点	绿豆糕	8.94
6948939647375	【百草味】素烧玉米(清新柠檬味）180g	饼干膨化	膨化	素烧玉米	4.719
6948939647382	【百草味】清新柠檬味素烧玉米20g	饼干膨化	膨化	素烧玉米	0.57
6948939647412	【百草味】炭烤脆骨肠（麻辣味）180g	肉类卤味	猪肉	脆骨肠	12.6
6948939647436	【百草味】牛肉豆脯（五香味）240g	豆干蔬菜	豆干制品	牛肉豆脯	10.4
6948939647450	【百草味】牛肉豆脯（香辣味）240g	豆干蔬菜	豆干制品	牛肉豆脯	10.4
6948939647504	【百草味】虾片（香辣味）45g	饼干膨化	膨化	虾片	2.8
6948939647511	【百草味】虾片（原味）45g	饼干膨化	膨化	虾片	2.8
6948939647528	【百草味】香辣鸭翅165g	肉类卤味	鸭肉	鸭翅	9.85
6948939647542	【百草味】去骨鸭掌(甜辣味)100g	肉类卤味	鸭肉	无骨鸭掌	14.28
6948939647566	【百草味】巴旦木松塔（绿茶味）70g	饼干膨化	饼干	巴旦木松塔	8.7
6948939647580	【百草味】清新青竹梅108g	果干蜜饯枣	梅类制品	清新青竹梅	4.6
6948939647597	【百草味】酸爽活力梅108g	果干蜜饯枣	梅类制品	酸爽活力梅	4.6
6948939647603	【百草味】醇香西梅108g	果干蜜饯枣	梅类制品	醇香西梅	4.6
6948939647610	【百草味】拉面丸子（麻辣味）50g	饼干膨化	膨化	拉面丸子	1.45
6948939647634	【百草味】牛轧饼干200g	饼干膨化	饼干	牛轧饼干	5.2
6948939647665	【百草味】山楂片208g	果干蜜饯枣	山楂类制品	山楂片	3.98
6948939647672	【百草味】山楂卷228g	果干蜜饯枣	山楂类制品	山楂卷	3.82
6948939647689	【百草味】山楂条228g	果干蜜饯枣	山楂类制品	山楂条	3.98
6948939647702	【百草味】山药脆片（香辣味）45g	饼干膨化	膨化	山药脆片	1.24
6948939647719	【百草味】山药脆片（香葱味）45g	饼干膨化	膨化	山药脆片	1.55
6948939647726	【百草味】爆浆·果汁软糖（葡萄味）45g	糖果果冻	糖果	爆浆果汁软糖	3.16
6948939647733	【百草味】爆浆·果汁软糖（蓝莓味）45g	糖果果冻	糖果	爆浆果汁软糖	3.42
6948939647740	【百草味】爆浆·果汁软糖（草莓味）45g	糖果果冻	糖果	爆浆果汁软糖	3.13
6948939647771	【百草味】丹麦风味曲奇100g	饼干膨化	饼干	丹麦风味曲奇	6.5
6948939647788	【百草味】蒟蒻果汁果冻（白桃味）240g	糖果果冻	果冻布丁	蒟蒻果汁果冻	9.3
6948939647863	【百草味】海苔芝麻肉松90g	肉类卤味	猪肉	海苔芝麻肉绒	9.67
6948939647887	【百草味】香辣小鸡腿（鸡翅根）190g	肉类卤味	鸡肉	香辣小鸡腿	10.8
6948939647900	【百草味】香辣牛肚100g	肉类卤味	牛肉	牛肚	8.9
6948939647924	【百草味】芝士鳕鱼肠90g	海味零食	鱼系列	鳕鱼肠	6.83
6948939647986	【百草味】匆匆辣年调味面制品210g	豆干蔬菜	豆干制品	匆匆辣年辣条	5.6
6948939648242	【百草味】什锦蔬菜脆60g	果干蜜饯枣	蔬果干	什锦蔬菜脆	5.4
6948939648259	【百草味】什锦蔬菜脆30g	果干蜜饯枣	蔬果干	什锦蔬菜脆	2.2
6948939648501	【百草味】玫瑰瓣花生酥180g	糕点点心	传统糕点	花生酥	5.35
6948939648525	【百草味】南瓜籽花生酥180g	糕点点心	传统糕点	花生酥	6.07
6948939648532	【百草味】南瓜子仁160g	坚果炒货	炒货	南瓜子仁	7.72
6948939648655	【百草味】南瓜子（盐焗味）红版 178g	坚果炒货	炒货	南瓜子	5.05
6948939648983	【百草味】肉干爆款组合A-550g	肉类卤味	礼包组合	肉干爆款组合	28.37
6948939649065	【百草味】手撕面包（原味）1kg	糕点点心	西式糕点	手撕面包	20.5
6948939649102	【百草味】紫皮腰果238g	坚果炒货	果仁	烘焙紫皮腰果	23.11
6948939649119	【百草味】巴旦木仁238g	坚果炒货	果仁	巴旦木仁	17.28
6948939649256	【百草味】鱼豆腐（烧烤味）185g	豆干蔬菜	豆干制品	鱼豆腐	5.2
6948939649270	【百草味】鱼豆腐（五香味）185g	豆干蔬菜	豆干制品	鱼豆腐	5.2
6948939649294	【百草味】鱼豆腐（香辣味）185g	豆干蔬菜	豆干制品	鱼豆腐	5.2
6948939649737	【百草味】猪肉脯（香辣味）200g	肉类卤味	猪肉	猪肉脯	13
6948939649744	【百草味】臭豆腐（香辣味）125g	豆干蔬菜	豆干制品	绍兴臭豆腐	4.64
6948939649768	【百草味】盐焗鸡蛋210g	肉类卤味	蛋制品	盐焗鸡蛋	8.52
6948939649799	【百草味】臭豆腐（烧烤味）125g	豆干蔬菜	豆干制品	绍兴臭豆腐	4.64
6948939649942	【百草味】甜辣鸭舌（甜辣味）100g	肉类卤味	鸭肉	鸭舌	22.99
6948939649959	【百草味】鸭肫（香辣味）115g	肉类卤味	鸭肉	鸭肫	9.65
6948939649966	【百草味】鸭脖（五香味）170g	肉类卤味	鸭肉	鸭脖	7.72
6948939649997	【百草味】香卤猪蹄（香辣味）150g	肉类卤味	猪肉	卤猪蹄	8.9
6948939650009	【百草味】香卤猪蹄（卤香味）150g	肉类卤味	猪肉	卤猪蹄	8.9
6948939650061	【百草味】精制猪肉脯（自然片）100g	肉类卤味	猪肉	猪肉脯	5.2
6948939650108	【百草味】香辣猪肉脯（自然片）100g	肉类卤味	猪肉	猪肉脯	5.5
6948939650115	【百草味】麻辣牛肉100g	肉类卤味	牛肉	麻辣牛肉	6.8
6948939650122	【百草味】抱抱果和田骏枣夹核桃200g	果干蜜饯枣	枣类制品	抱抱果	13.16
6948939650344	【百草味】抱抱果灰枣夹核桃200g	果干蜜饯枣	枣类制品	抱抱果	13.17
6948939650368	【百草味】泡椒凤爪160g	肉类卤味	鸡肉	泡椒凤爪	6.15
6948939650375	【百草味】白芝麻猪肉脯（自然片）100g	肉类卤味	猪肉	猪肉脯	5.2
6948939650504	【百草味】纸皮核桃（奶油味）228g	坚果炒货	坚果	纸皮核桃	8.69
6948939650511	【百草味】蜂蜜焦糖味葵花籽160g	坚果炒货	炒货	葵花籽	3.02
6948939650528	【百草味】海苔味爆米花150g	饼干膨化	膨化	爆米花	9.3
6948939650566	【百草味】慢烤鸭肉脯（蜜汁味）70g	肉类卤味	鸭肉	慢烤鸭肉脯	6.2
6948939650573	【百草味】慢烤鸭肉脯（香辣味）70g	肉类卤味	鸭肉	慢烤鸭肉脯	6.2
6948939650764	【百草味】东北松子200g	坚果炒货	坚果	东北松子	14.65
6948939650818	【百草味】黄金玉米豆（奶油味）70g	饼干膨化	膨化	黄金玉米豆	1.4
6948939650825	【百草味】纸皮核桃228g	坚果炒货	坚果	纸皮核桃	9.52
6948939650894	【百草味】盐焗鸡翅110g	肉类卤味	鸡肉	盐焗鸡翅	9
6948939650917	【百草味】香甜小紫薯80g	果干蜜饯枣	薯类制品	香甜小紫薯	3.25
6948939650924	【百草味】香甜小红薯80g	果干蜜饯枣	薯类制品	香甜小红薯	3.07
6948939650931	【百草味】脆冬枣小包装	果干蜜饯枣	枣类制品	脆冬枣	0.01
6948939650948	【百草味】脆冬枣75g	果干蜜饯枣	枣类制品	脆冬枣	5.8
6948939650955	【百草味】脆冬枣175g	果干蜜饯枣	枣类制品	脆冬枣	13.5
6948939651020	【百草味】芒果干草莓干葡萄干组合420g	果干蜜饯枣	果干蜜饯	芒果干草莓干葡萄干组合	18.56
6948939651044	【百草味】零食组合725g（倾国倾城）	礼盒	礼包组合	零食组合套装（倾国倾城）	35.37
6948939651112	【百草味】猪肉粒（五香味）100g	肉类卤味	猪肉	猪肉粒	7.27
6948939651136	【百草味】奥尔良风味烤肠（玉米味）168g	肉类卤味	猪肉	奥尔良风味烤肠	6.6
6948939651143	【百草味】奥尔良风味烤肠（香辣味）168g	肉类卤味	猪肉	奥尔良风味烤肠	6.6
6948939651259	【百草味】去骨鸭掌(五香味)100g	肉类卤味	鸭肉	无骨鸭掌	14
6948939651273	【百草味】香卤牛蹄筋（五香味）100g	肉类卤味	牛肉	牛蹄筋	9.5
6948939651297	【百草味】香卤牛蹄筋（香辣味）100g	肉类卤味	牛肉	牛蹄筋	9.5
6948939651310	【百草味】奥尔良小鸡腿190g	肉类卤味	鸡肉	奥尔良小鸡腿	10.8
6948939651358	【百草味】夏威夷果（奶油味）280g	坚果炒货	坚果	夏威夷果	18.7
6948939651365	【百草味】五香牛肚100g	肉类卤味	牛肉	牛肚	8.9
6948939651402	【百草味】能量果仁175g	坚果炒货	果仁	仁仁果	15.24
6948939651419	【百草味】灵动果仁（新）175g	坚果炒货	果仁	仁仁果	16.76
6948939651426	【百草味】坚果炒货礼盒-A 1380g（坚果有礼相聚）	礼盒	坚果礼盒	坚果有礼-相聚	49.8
6948939651433	【百草味】坚果炒货礼盒-B  1548g（坚果有礼思念）	礼盒	坚果礼盒	坚果有礼-思念	61.4
6948939651488	【百草味】火焰葡萄干20g	果干蜜饯枣	葡萄干	火焰葡萄干	0.63
6948939651532	【百草味】麻辣鱼骨花生120g	坚果炒货	炒货	麻辣花生	5.5
6948939651563	【百草味】坚果炒货礼盒-C 1658g（坚果有礼感恩）	礼盒	坚果礼盒	坚果有礼-感恩	75.28
6948939651587	【百草味】巴旦木（奶油味）100g	坚果炒货	坚果	巴旦木	4.97
6948939651594	【百草味】多味花生100g	坚果炒货	炒货	多味花生	1.42
6948939651600	【百草味】兰花豆（盐焗味） 100g	坚果炒货	炒货	兰花豆	2.15
6948939651617	【百草味】蟹香蚕豆 100g	坚果炒货	炒货	蚕豆	1.75
6948939651624	【百草味】手剥松子80g	坚果炒货	坚果	手剥松子	19.62
6948939651631	【百草味】山核桃仁80g	坚果炒货	果仁	山核桃仁	15.14
6948939651648	【百草味】东北松子仁80g	坚果炒货	果仁	东北松子仁	5.83
6948939651679	【百草味】手撕素肉（烧烤味）200g	豆干蔬菜	豆干制品	手撕素肉	6.18
6948939651693	【百草味】手撕素肉（香辣味）200g	豆干蔬菜	豆干制品	手撕素肉	6.18
6948939651808	【百草味】原切红薯干80g	果干蜜饯枣	薯类制品	原切红薯干	3.07
6948939651822	【百草味】芒果干60g	果干蜜饯枣	果干蜜饯	芒果干	3.87
6948939651839	【百草味】草莓干50g	果干蜜饯枣	果干蜜饯	草莓干	3.32
6948939651846	【百草味】黄桃干50g	果干蜜饯枣	果干蜜饯	黄桃干	2.07
6948939651853	【百草味】牛轧奶芙 80g	糕点点心	传统糕点	牛轧奶芙	3.4
6948939651877	【百草味】一桶天下MINI礼盒1661g	礼盒	零食礼盒	小巨型零食大礼包	50.97
6948939651884	【百草味】坚果零食大礼包1438g	礼盒	坚果礼盒	坚果大礼包A套餐	44.07
6948939651891	【百草味】早餐饼（原味）300g	饼干膨化	饼干	早餐饼干	7.6
6948939651952	【百草味】泡椒猪皮200g	肉类卤味	猪肉	泡椒猪皮	5.96
6948939651976	【百草味】每日果仁750g	坚果炒货	果仁	仁仁果	70.53
6948939652034	【百草味】开心果（盐焗味）100g	坚果炒货	坚果	开心果	7.88
6948939652171	【百草味】颜值果仁750g	坚果炒货	果仁	仁仁果	71.2
6948939652188	【百草味】海苔味天妇罗（芥末味）40g	饼干膨化	膨化	天妇罗	4.5
6948939652195	【百草味】海苔味天妇罗（蟹香味）40g	饼干膨化	膨化	天妇罗	4.5
6948939652270	【百草味】吮指麻辣豆皮65g	豆干蔬菜	豆干制品	吮指豆皮	1.91
6948939652287	【百草味】香菇豆卷（香辣味）210g	豆干蔬菜	豆干制品	香菇豆卷	5.8
6948939652300	【百草味】香菇豆卷（五香味）210g	豆干蔬菜	豆干制品	香菇豆卷	5.8
